timestamp,car,truck,bus,motorcycle,bicycle,total
2025-06-08 13:42:22,0,0,0,0,0,0
2025-06-08 13:42:31,3,0,0,0,0,3
2025-06-08 13:42:40,3,0,0,0,0,3
2025-06-08 13:42:47,3,0,0,0,0,3
2025-06-08 13:42:56,3,0,0,0,0,3
2025-06-08 13:43:15,4,0,0,0,0,4
2025-06-08 13:43:36,6,0,0,0,0,6
2025-06-08 13:43:39,6,0,0,0,0,6
